,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,4,1,1,0.35294117647058826,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled the peter piper peck a the peck of pickled peppers where's peck of pickled peppers peter piper picked the,5.498806953430176,0.001847982406616211,240318
1,0001.wav,3,0,2,0.7142857142857143,7,peter picked a peck of pickled peppers,pickled the peter peck the peck of pickled peppers the,3.1224193572998047,0.0007507801055908203,136368
2,0002.wav,2,1,2,0.8333333333333334,6,a peck of pickled peppers picked,pickled the peck picked peppers picked the,2.3253331184387207,0.0004265308380126953,102348
3,0003.wav,3,0,0,0.75,4,peter piper peter piper,pickled the peter piper peter piper the,1.7173941135406494,0.0004425048828125,75468
4,0004.wav,2,2,1,0.7142857142857143,7,where's the peck of pickled peppers picked,pickled where's pickled pickled peppers picked the,2.219353675842285,0.0001983642578125,98778
5,0005.wav,1,0,0,0.25,4,peter piper pickled peppers,peter piper pickled peppers the,1.336655616760254,0.00010275840759277344,59298
6,0006.wav,1,0,0,0.5,2,where's peter,where's peter the,0.8399972915649414,7.2479248046875e-05,35988
7,0007.wav,1,0,1,0.4,5,piper picked peppers of peter,piper peck peppers of peter the,1.3421409130096436,0.00031185150146484375,59298
8,0008.wav,1,0,2,0.5,6,peter peppers picked piper of peck,the peppers peck piper of peck the,1.506131887435913,0.0002505779266357422,66438
9,0009.wav,1,0,2,0.375,8,a peck of pickled peppers peter piper pickled,picked peck of picked peppers peter piper pickled the,1.925786018371582,0.0002913475036621094,84498
10,0010.wav,1,0,0,1.0,1,picked,the picked,0.8869380950927734,7.271766662597656e-05,37878
11,0011.wav,1,0,0,1.0,1,pickled,pickled the,0.7357561588287354,7.200241088867188e-05,32418
12,0012.wav,2,0,0,2.0,1,peppers,the peppers the,1.2832176685333252,0.0002727508544921875,55728
13,0013.wav,2,0,0,2.0,1,piper,the piper the,1.1266024112701416,8.058547973632812e-05,50268
14,0014.wav,2,0,0,2.0,1,peter,the peter the,1.010195255279541,8.034706115722656e-05,45018
15,0015.wav,3,1,0,0.6666666666666666,6,where's the peck of pickled peppers,the where's peck of the pickled peppers the,1.8972699642181396,0.00017404556274414062,82608
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,the peter piper picked the,1.2107720375061035,8.869171142578125e-05,52158
17,0017.wav,2,0,1,0.375,8,peter piper picked a peck of pickled peppers,the peter piper picked of peck of pickled peppers the,2.687857151031494,0.0011353492736816406,114948
18,0018.wav,1,0,2,0.5,6,picked a peck of pickled peppers,the the peck of pickled peppers the,1.339026927947998,0.00019025802612304688,57618
19,0019.wav,4,0,1,1.6666666666666667,3,peter piper picked,the peck piper the a picked the,2.3776121139526367,0.00039768218994140625,104028
20,0020.wav,4,0,1,0.7142857142857143,7,peppers picked peter piper where's the peck,the peppers picked the picked piper where's the the peck the,3.2459113597869873,0.001306772232055664,141828
21,0021.wav,2,0,2,0.4,10,peter picked a peck piper pickled peppers of pickled peppers,the peck picked of peck piper pickled peppers of pickled peppers the,4.615038633346558,0.0025093555450439453,200838
22,0022.wav,2,0,1,0.375,8,peter piper piper peter peter peter piper piper,the peck piper piper peter peter peter piper piper the,3.491872787475586,0.0015537738800048828,150648
23,0023.wav,2,0,1,0.75,4,peter picked piper peppers,the of picked piper peppers the,2.278089761734009,0.0007724761962890625,97938
24,0024.wav,2,0,4,1.0,6,peter peter peter peter peter peter,the peter picked peter picked picked picked the,2.485010862350464,0.0007615089416503906,109488
25,0025.wav,2,2,0,0.5714285714285714,7,piper picked a peck of peter peppers,the piper picked peck peter peppers the,2.5900096893310547,0.001201629638671875,113058
26,0026.wav,1,1,0,0.25,8,pickled peppers peter piper picked a peck of,pickled peppers peter piper picked peck of the,2.486433267593384,0.0010693073272705078,109488
27,0027.wav,2,0,2,0.5,8,of peppers of picked a peter piper of,the of where's of picked of peter piper of the,3.045698404312134,0.0011582374572753906,132798
