,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,1,2,3,0.35294117647058826,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,where's peter piper picked peck of a where's where's peck of pickled peppers peter piper peck,1.1150236129760742,0.0009462833404541016,31214
1,0001.wav,3,0,5,1.1428571428571428,7,peter picked a peck of pickled peppers,where's a of a the piper of the peck of,0.5621633529663086,0.0003075599670410156,15060
2,0002.wav,1,1,2,0.6666666666666666,6,a peck of pickled peppers picked,where's peck where's of of picked,0.4745137691497803,0.0001537799835205078,14616
3,0003.wav,2,0,2,1.0,4,peter piper peter piper,where's picked of piper a piper,0.4245011806488037,0.00011730194091796875,12888
4,0004.wav,0,3,2,0.7142857142857143,7,where's the peck of pickled peppers picked,where's piper where's picked,0.3529539108276367,0.00040459632873535156,10032
5,0005.wav,0,0,1,0.25,4,peter piper pickled peppers,peter piper picked peppers,0.2765810489654541,9.799003601074219e-05,7212
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.10509753227233887,6.556510925292969e-05,2772
7,0007.wav,0,1,1,0.4,5,piper picked peppers of peter,the picked peppers peter,0.26553869247436523,0.0001010894775390625,8468
8,0008.wav,0,2,1,0.5,6,peter peppers picked piper of peck,peter peppers picked picked,0.30466604232788086,0.00011587142944335938,9454
9,0009.wav,0,2,0,0.25,8,a peck of pickled peppers peter piper pickled,a peck pickled peter piper pickled,0.39572858810424805,0.0003905296325683594,10892
10,0010.wav,0,1,0,1.0,1,picked,,0.14631009101867676,6.937980651855469e-05,3126
11,0011.wav,2,0,1,3.0,1,pickled,a a of,0.15109777450561523,5.984306335449219e-05,4500
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,0.24718356132507324,9.799003601074219e-05,7072
13,0013.wav,2,0,1,3.0,1,piper,the a picked,0.1934494972229004,8.249282836914062e-05,5962
14,0014.wav,1,0,1,2.0,1,peter,the the,0.19042253494262695,7.414817810058594e-05,4508
15,0015.wav,2,1,2,0.8333333333333334,6,where's the peck of pickled peppers,a where's peck of the peck picked,0.41673827171325684,0.0001468658447265625,11732
16,0016.wav,1,0,0,0.3333333333333333,3,peter piper picked,a peter piper picked,0.20241355895996094,8.606910705566406e-05,6132
17,0017.wav,3,1,2,0.75,8,peter piper picked a peck of pickled peppers,the the piper a of peck of pickled of picked,0.531574010848999,0.00021505355834960938,15372
18,0018.wav,1,1,3,0.8333333333333334,6,picked a peck of pickled peppers,the the peck pickled peck where's,0.23619556427001953,9.822845458984375e-05,7322
19,0019.wav,2,0,2,1.3333333333333333,3,peter piper picked,a a of piper a,0.48521876335144043,0.00023221969604492188,12838
20,0020.wav,1,0,5,0.8571428571428571,7,peppers picked peter piper where's the peck,the picked a the where's peter where's the,0.6301364898681641,0.00044918060302734375,18280
21,0021.wav,8,0,8,1.6,10,peter picked a peck piper pickled peppers of pickled peppers,the where's a of a of the of a of the of picked of the of peck of,0.9244639873504639,0.0008547306060791016,24604
22,0022.wav,3,0,3,0.75,8,peter piper piper peter peter peter piper piper,a the the piper piper peter of a of piper piper,0.7217795848846436,0.00023126602172851562,21448
23,0023.wav,2,0,3,1.25,4,peter picked piper peppers,the of picked of of picked,0.4178121089935303,0.0001442432403564453,11748
24,0024.wav,0,0,2,0.3333333333333333,6,peter peter peter peter peter peter,a peter peter peter the peter,0.5008997917175293,0.0003516674041748047,13844
25,0025.wav,1,2,2,0.7142857142857143,7,piper picked a peck of peter peppers,a a picked peck where's peppers,0.5213894844055176,0.00018358230590820312,13878
26,0026.wav,1,1,2,0.5,8,pickled peppers peter piper picked a peck of,a pickled of picked piper picked peck of,0.5389316082000732,0.00020194053649902344,14994
27,0027.wav,2,0,2,0.5,8,of peppers of picked a peter piper of,the of peter of picked of a the piper of,0.5192837715148926,0.0002970695495605469,13654
28,0028.wav,0,0,3,0.6,5,pickled peppers peter piper picked,the where's peter piper a,0.3380904197692871,0.0001964569091796875,8412
29,0029.wav,1,0,4,0.7142857142857143,7,peter picked a peck of pickled peppers,a a a of of pickled peck of,0.4510622024536133,0.00018334388732910156,14344
30,0030.wav,1,3,2,0.6666666666666666,9,where's a peck of pickled peppers peter piper picked,a where's peck of of peter peck,0.49506139755249023,0.00041413307189941406,14014
31,0031.wav,1,1,2,0.8,5,peter piper picked the peppers,the the piper picked of,0.31853318214416504,0.0002536773681640625,8998
32,0032.wav,1,1,3,1.0,5,pickled peppers picked peter piper,the a where's a peter,0.28272461891174316,0.00010037422180175781,6950
33,0033.wav,0,1,0,0.2,5,a peck of pickled peppers,a peck pickled peppers,0.3038475513458252,0.00010514259338378906,7938
34,0034.wav,1,2,0,0.6,5,where's the peck peter picked,a where's peter picked,0.19395899772644043,7.772445678710938e-05,4508
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,a pickled peppers piper picked,0.3563046455383301,0.000263214111328125,10428
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,a peter picked peppers,0.22185778617858887,7.796287536621094e-05,6996
37,0037.wav,1,2,1,0.5,8,peter piper picked a peck of pickled peppers,a picked piper picked peck pickled peppers,0.4137074947357178,0.00012135505676269531,11668
38,0038.wav,1,0,4,0.625,8,peter piper picked a peck of pickled peppers,a a picked a peppers peck the picked peppers,0.39957356452941895,0.00012564659118652344,11178
39,0039.wav,0,0,1,0.14285714285714285,7,peppers pickled peter of the piper peck,peppers picked peter of the piper peck,0.30664873123168945,0.00010561943054199219,10000
40,0040.wav,1,0,1,0.25,8,piper peter picked where's the pickled peppers peter,a peck peter picked where's the pickled peppers peter,0.47608232498168945,0.0002579689025878906,13380
41,0041.wav,1,1,0,0.2857142857142857,7,peck pickled piper of the peter peppers,a peck piper of the peter peppers,0.37993931770324707,0.0001163482666015625,12450
42,0042.wav,1,1,2,0.36363636363636365,11,a peck of pickled peter picked the peppers of the peck,a peck pickled peter peck the peck a of the peck,0.4775199890136719,0.0003521442413330078,13596
43,0043.wav,3,0,3,0.8571428571428571,7,where's the peck of peppers piper pickled,the where's the the a of the the piper the,0.38187193870544434,0.00013065338134765625,12466
44,0044.wav,1,2,4,0.875,8,piper pickled peppers of the peck peter picked,the where's the where's of a peck,0.4906327724456787,0.00014328956604003906,13904
45,0045.wav,0,0,6,1.0,6,piper peter picked pickled piper peppers,a where's the where's where's the,0.3598005771636963,0.0001583099365234375,10662
46,0046.wav,1,2,5,0.7272727272727273,11,peter picked peppers of the pickled peck of peppers of piper,a the of of the a of a where's of,0.5173535346984863,0.0001659393310546875,14800
