,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,1,2,0.29411764705882354,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,where's peter piper picked the peck of a of peppers where's peck of pickled peppers peter piper picked,2.0109574794769287,0.0006794929504394531,69694
1,0001.wav,3,0,3,0.8571428571428571,7,peter picked a peck of pickled peppers,the a of a the peck of pickled peck of,1.1292903423309326,0.0002601146697998047,39034
2,0002.wav,1,1,3,0.8333333333333334,6,a peck of pickled peppers picked,where's peck where's of of a,0.8513014316558838,0.0001571178436279297,29044
3,0003.wav,0,0,2,0.5,4,peter piper peter piper,where's piper a piper,0.6276369094848633,0.00012445449829101562,21804
4,0004.wav,0,1,1,0.2857142857142857,7,where's the peck of pickled peppers picked,where's where's peck pickled peppers picked,0.8273630142211914,0.00015354156494140625,29150
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,0.4951636791229248,9.846687316894531e-05,17378
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.28478288650512695,6.532669067382812e-05,10562
7,0007.wav,1,0,1,0.4,5,piper picked peppers of peter,the of picked peppers of peter,0.47011733055114746,0.00010347366333007812,17504
8,0008.wav,0,1,0,0.16666666666666666,6,peter peppers picked piper of peck,peter peppers picked piper peck,0.5722856521606445,0.0005285739898681641,19648
9,0009.wav,0,1,2,0.375,8,a peck of pickled peppers peter piper pickled,the peck picked peppers peter piper pickled,0.6936542987823486,0.00013375282287597656,24838
10,0010.wav,1,0,0,1.0,1,picked,the picked,0.3360869884490967,6.794929504394531e-05,11202
11,0011.wav,2,0,1,3.0,1,pickled,the a of,0.26161742210388184,5.984306335449219e-05,9500
12,0012.wav,1,0,0,1.0,1,peppers,the peppers,0.4453771114349365,9.369850158691406e-05,16246
13,0013.wav,1,0,0,1.0,1,piper,the piper,0.4005434513092041,8.988380432128906e-05,14584
14,0014.wav,1,0,0,1.0,1,peter,the peter,0.3633248805999756,8.487701416015625e-05,13302
15,0015.wav,1,1,1,0.5,6,where's the peck of pickled peppers,the where's peck of the peppers,0.6519315242767334,0.0001327991485595703,23956
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,the peter piper the picked,0.4141702651977539,8.630752563476562e-05,15476
17,0017.wav,2,0,2,0.5,8,peter piper picked a peck of pickled peppers,the peter piper picked of peck of pickled of picked,0.9419605731964111,0.0001862049102783203,33672
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,the picked the peck of pickled peck where's,0.46632933616638184,9.393692016601562e-05,17298
19,0019.wav,2,0,2,1.3333333333333333,3,peter piper picked,the peter a of a,0.8725337982177734,0.0002651214599609375,29628
20,0020.wav,3,0,3,0.8571428571428571,7,peppers picked peter piper where's the peck,the of picked a the of piper where's the the,1.2070014476776123,0.0002791881561279297,40676
21,0021.wav,9,0,6,1.5,10,peter picked a peck piper pickled peppers of pickled peppers,the peter where's a of peck of the of a of the of picked of the of peck of,1.6848325729370117,0.0005311965942382812,57766
22,0022.wav,3,0,1,0.5,8,peter piper piper peter peter peter piper piper,the the where's piper piper the peter peter peter piper piper,1.271296739578247,0.0012552738189697266,44046
23,0023.wav,1,0,4,1.25,4,peter picked piper peppers,the the of picked pickled,0.7774143218994141,0.00015687942504882812,28352
24,0024.wav,1,0,1,0.3333333333333333,6,peter peter peter peter peter peter,the peter peter peter peter the peter,0.8877854347229004,0.00016689300537109375,31918
25,0025.wav,1,1,2,0.5714285714285714,7,piper picked a peck of peter peppers,the a picked peck the peter peppers,0.9228591918945312,0.0002982616424560547,32446
26,0026.wav,1,1,2,0.5,8,pickled peppers peter piper picked a peck of,the pickled of picked piper picked peck of,0.9097549915313721,0.00046372413635253906,32092
27,0027.wav,3,0,2,0.625,8,of peppers of picked a peter piper of,the of of peter of picked of a the piper of,1.1376597881317139,0.0004425048828125,38160
28,0028.wav,1,0,3,0.8,5,pickled peppers peter piper picked,the where's peter piper of a,0.7147138118743896,0.00013518333435058594,24668
29,0029.wav,0,0,4,0.5714285714285714,7,peter picked a peck of pickled peppers,the a a of of pickled peck,0.7293426990509033,0.00012874603271484375,25194
30,0030.wav,1,2,2,0.5555555555555556,9,where's a peck of pickled peppers peter piper picked,the where's peck of of peter piper peck,0.7840976715087891,0.00014162063598632812,26938
31,0031.wav,2,1,3,1.2,5,peter piper picked the peppers,the a the of picked of,0.43975019454956055,0.00010013580322265625,15948
32,0032.wav,1,0,3,0.8,5,pickled peppers picked peter piper,the a where's a peter piper,0.48807787895202637,0.00010538101196289062,18016
33,0033.wav,0,1,1,0.4,5,a peck of pickled peppers,the peck pickled peppers,0.49393582344055176,0.00020432472229003906,18340
34,0034.wav,1,0,0,0.2,5,where's the peck peter picked,the where's the peck peter picked,0.3677489757537842,8.0108642578125e-05,13808
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,the pickled peppers piper picked,0.724231481552124,0.0002646446228027344,25186
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,the peter picked peppers,0.38850831985473633,8.678436279296875e-05,14468
37,0037.wav,1,1,0,0.25,8,peter piper picked a peck of pickled peppers,the peter piper picked peck of pickled peppers,0.6660451889038086,0.0001361370086669922,23782
38,0038.wav,3,2,2,0.875,8,peter piper picked a peck of pickled peppers,the peter a peck picked picked a the peppers,0.6311421394348145,0.00012564659118652344,23814
39,0039.wav,0,0,1,0.14285714285714285,7,peppers pickled peter of the piper peck,peppers picked peter of the piper peck,0.5425431728363037,0.00011014938354492188,20672
40,0040.wav,2,0,2,0.5,8,piper peter picked where's the pickled peppers peter,the peck peter picked where's the picked peppers peter a,0.7977821826934814,0.0001850128173828125,28296
41,0041.wav,1,1,0,0.2857142857142857,7,peck pickled piper of the peter peppers,the peck piper of the peter peppers,0.5999112129211426,0.00011968612670898438,22544
42,0042.wav,1,2,3,0.5454545454545454,11,a peck of pickled peter picked the peppers of the peck,the peck pickled peter peck the peck a of peck,0.7547693252563477,0.00015091896057128906,27182
43,0043.wav,3,0,3,0.8571428571428571,7,where's the peck of peppers piper pickled,the where's the the a of of where's piper the,0.6321792602539062,0.0001323223114013672,23098
44,0044.wav,2,2,4,1.0,8,piper pickled peppers of the peck peter picked,the of of peck a of a a,0.7600295543670654,0.0001399517059326172,26138
45,0045.wav,2,0,6,1.3333333333333333,6,piper peter picked pickled piper peppers,the a where's the where's the of picked,0.7594699859619141,0.00014543533325195312,25956
46,0046.wav,1,1,6,0.7272727272727273,11,peter picked peppers of the pickled peck of peppers of piper,the the of of the a of a of of of,0.7971258163452148,0.00016164779663085938,27534
47,0047.wav,2,2,3,0.4117647058823529,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,the the of piper picked a of pickled piper where's the peck picked peppers peter piper picked,1.3679628372192383,0.0005846023559570312,49138
48,0048.wav,2,0,2,0.5,8,peter piper picked a peck of pickled peppers,the the of piper picked the peck of pickled peppers,0.7706067562103271,0.00015211105346679688,27344
49,0049.wav,0,0,0,0.0,9,where's the peck of pickled peppers peter piper picked,where's the peck of pickled peppers peter piper picked,0.6039321422576904,0.00012421607971191406,22834
50,0050.wav,3,0,2,1.0,5,pickled peppers pickled peter piper,the the of of picked pickled peter piper,0.5737855434417725,0.00011539459228515625,21474
51,0051.wav,2,2,2,0.5454545454545454,11,peter piper picked a peck of pickled peppers peter piper pickled,the peter picked picked of pickled of where's peter piper pickled,0.9114694595336914,0.00019049644470214844,32792
52,0052.wav,1,1,3,0.625,8,peter piper picked a peck of pickled peppers,the peter piper of the of pickled of,0.6298356056213379,0.00011730194091796875,21564
53,0053.wav,1,1,2,0.6666666666666666,6,where's the peck of pickled peppers,the where's of peck of where's,0.5651514530181885,0.00010514259338378906,19332
54,0054.wav,2,0,2,1.0,4,piper peter peppers pickled,the of of peter of pickled,0.5028965473175049,9.679794311523438e-05,17310
55,0055.wav,2,0,2,0.4444444444444444,9,peter piper picked peter piper picked peter piper picked,the peter piper of a peter of picked peter piper picked,0.5900421142578125,0.00011849403381347656,22524
56,0056.wav,1,1,0,0.2857142857142857,7,where's the peck of peter piper peppers,the where's peck of peter piper peppers,0.4940147399902344,0.00010251998901367188,18630
57,0057.wav,0,0,7,0.875,8,peter piper picked a peck of pickled peppers,the the of piper peck peck picked picked,0.8563888072967529,0.00017023086547851562,30512
58,0058.wav,2,1,2,0.625,8,the peck of pickled peppers picked peter piper,the the peck the of of the picked piper,0.6056272983551025,0.00012373924255371094,22458
59,0059.wav,2,0,2,0.6666666666666666,6,piper picked peter the pickled peppers,the piper picked peter the peck the picked,0.757927417755127,0.0001430511474609375,27276
60,0060.wav,2,0,2,0.8,5,peck piper peter pickled picked,the peck piper peter the of peck,0.5339062213897705,0.00015044212341308594,19672
61,0061.wav,1,0,0,0.2,5,peck peppers pickled peter piper,the peck peppers pickled peter piper,0.6230533123016357,0.00013136863708496094,22066
