,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,1,1,0.23529411764705882,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper the a the peck of pickled peppers where's peck of pickled peppers peter piper picked,2.9572031497955322,0.000720977783203125,114168
1,0001.wav,3,0,2,0.7142857142857143,7,peter picked a peck of pickled peppers,a a peter picked the peck of pickled peck where's,1.677302598953247,0.0002415180206298828,64852
2,0002.wav,1,2,0,0.5,6,a peck of pickled peppers picked,a peck picked of picked,1.222161054611206,0.0002334117889404297,48002
3,0003.wav,1,0,0,0.25,4,peter piper peter piper,a peter piper peter piper,0.942812442779541,0.00013136863708496094,36122
4,0004.wav,0,0,4,0.5714285714285714,7,where's the peck of pickled peppers picked,a a where's pickled pickled peppers picked,1.2351927757263184,0.0002694129943847656,47142
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,0.7538766860961914,0.00010752677917480469,29064
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.43398094177246094,6.771087646484375e-05,17370
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,a piper picked peppers of peter,0.7115850448608398,9.894371032714844e-05,28518
8,0008.wav,0,0,0,0.0,6,peter peppers picked piper of peck,peter peppers picked piper of peck,0.8012957572937012,0.00011205673217773438,32196
9,0009.wav,0,0,1,0.125,8,a peck of pickled peppers peter piper pickled,a peck of picked peppers peter piper pickled,1.0481986999511719,0.00013589859008789062,40958
10,0010.wav,1,0,0,1.0,1,picked,a picked,0.49240684509277344,7.009506225585938e-05,18118
11,0011.wav,1,0,0,1.0,1,pickled,a pickled,0.3918170928955078,5.841255187988281e-05,15580
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,0.6708166599273682,0.00018286705017089844,26486
13,0013.wav,1,0,0,1.0,1,piper,a piper,0.6031279563903809,8.702278137207031e-05,23954
14,0014.wav,1,0,0,1.0,1,peter,a peter,0.569439172744751,8.034706115722656e-05,21318
15,0015.wav,2,1,0,0.5,6,where's the peck of pickled peppers,a where's peck of the pickled peppers,0.9913568496704102,0.0002791881561279297,39700
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper the picked,0.631767988204956,8.7738037109375e-05,25462
17,0017.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked of peck of pickled peppers,1.4200170040130615,0.00030040740966796875,54894
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a picked the peck of pickled peck where's,0.7023522853851318,0.00014734268188476562,27908
19,0019.wav,1,0,1,0.6666666666666666,3,peter piper picked,a peter piper a,1.2844738960266113,0.00023317337036132812,49170
20,0020.wav,1,0,1,0.2857142857142857,7,peppers picked peter piper where's the peck,a peppers picked peter piper where's the the,1.7291910648345947,0.00030803680419921875,66820
21,0021.wav,5,0,3,0.8,10,peter picked a peck piper pickled peppers of pickled peppers,a peter where's picked of peck piper pickled the of picked of pickled peck picked,2.4974238872528076,0.0005495548248291016,95210
22,0022.wav,2,0,0,0.25,8,peter piper piper peter peter peter piper piper,a peter piper piper the peter peter peter piper piper,1.8813691139221191,0.0003662109375,72344
23,0023.wav,2,0,1,0.75,4,peter picked piper peppers,a peter of picked of peppers,1.2006375789642334,0.0001895427703857422,46356
24,0024.wav,1,0,1,0.3333333333333333,6,peter peter peter peter peter peter,a peter peter peter peter picked peter,1.3373053073883057,0.00022339820861816406,51884
25,0025.wav,1,0,2,0.42857142857142855,7,piper picked a peck of peter peppers,a a picked of peck of peter peppers,1.3878154754638672,0.0002086162567138672,53898
26,0026.wav,1,1,2,0.5,8,pickled peppers peter piper picked a peck of,a pickled of picked piper picked peck of,1.3446235656738281,0.0002110004425048828,52086
27,0027.wav,3,0,2,0.625,8,of peppers of picked a peter piper of,a of of where's of picked of peter piper of a,1.6269245147705078,0.0003159046173095703,62902
28,0028.wav,2,0,1,0.6,5,pickled peppers peter piper picked,a pickled peppers peter piper of peck,1.0451619625091553,0.00014495849609375,40088
29,0029.wav,2,1,1,0.5714285714285714,7,peter picked a peck of pickled peppers,a a peck of peck of pickled peppers,1.0412750244140625,0.0002644062042236328,41028
30,0030.wav,0,1,2,0.3333333333333333,9,where's a peck of pickled peppers peter piper picked,a where's of peck peppers peter piper picked,1.1337647438049316,0.0001742839813232422,43586
