,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,1,2,7,0.5882352941176471,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,where's peter piper picked the picked a where's peppers where's piper peter peppers a piper picked,1.1364009380340576,0.0005218982696533203,30214
1,0001.wav,3,0,4,1.0,7,peter picked a peck of pickled peppers,where's a of a the peter a of the peppers,0.5798993110656738,0.0001957416534423828,16158
2,0002.wav,2,1,3,1.0,6,a peck of pickled peppers picked,where's peppers a of of of the,0.4706251621246338,0.0007181167602539062,12276
3,0003.wav,1,1,1,0.75,4,peter piper peter piper,where's peter a piper,0.35290050506591797,0.00010967254638671875,9686
4,0004.wav,1,1,3,0.7142857142857143,7,where's the peck of pickled peppers picked,where's piper peter the peppers a picked,0.4208402633666992,0.00014328956604003906,11644
5,0005.wav,0,0,1,0.25,4,peter piper pickled peppers,peter piper picked peppers,0.2739541530609131,9.107589721679688e-05,7158
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.14732670783996582,6.079673767089844e-05,4438
7,0007.wav,0,2,0,0.4,5,piper picked peppers of peter,picked peppers peter,0.2423861026763916,9.1552734375e-05,7444
8,0008.wav,0,1,3,0.6666666666666666,6,peter peppers picked piper of peck,the peppers a piper picked,0.31961774826049805,0.00010848045349121094,8482
9,0009.wav,0,2,4,0.75,8,a peck of pickled peppers peter piper pickled,peppers peter peter peter piper picked,0.35179877281188965,0.00012564659118652344,9932
10,0010.wav,1,0,0,1.0,1,picked,the picked,0.20064306259155273,6.4849853515625e-05,4900
11,0011.wav,2,0,1,3.0,1,pickled,the a of,0.1473393440246582,5.650520324707031e-05,4330
12,0012.wav,2,0,1,3.0,1,peppers,the of of,0.24257206916809082,8.749961853027344e-05,7066
13,0013.wav,2,0,1,3.0,1,piper,the a picked,0.2092440128326416,8.130073547363281e-05,6090
14,0014.wav,1,0,0,1.0,1,peter,the peter,0.22884631156921387,7.653236389160156e-05,5730
15,0015.wav,1,1,3,0.8333333333333334,6,where's the peck of pickled peppers,the a the peter the peppers,0.35949277877807617,0.00018525123596191406,10738
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,the peter piper the picked,0.20484256744384766,8.606910705566406e-05,6400
17,0017.wav,2,1,3,0.75,8,peter piper picked a peck of pickled peppers,the peter piper a picked of picked of picked,0.5189945697784424,0.0001709461212158203,14768
18,0018.wav,1,2,3,1.0,6,picked a peck of pickled peppers,the the the peppers peter,0.2402501106262207,8.988380432128906e-05,7588
19,0019.wav,4,0,3,2.3333333333333335,3,peter piper picked,the a of a the of a,0.513272762298584,0.00015735626220703125,13886
20,0020.wav,4,1,3,1.1428571428571428,7,peppers picked peter piper where's the peck,the of piper a where's a picked where's the the,0.6792967319488525,0.00021076202392578125,17782
21,0021.wav,6,0,6,1.2,10,peter picked a peck piper pickled peppers of pickled peppers,the peter a of a of the of a of the peter of the of peppers,1.055936574935913,0.0005521774291992188,27324
22,0022.wav,3,0,2,0.625,8,peter piper piper peter peter peter piper piper,the a the piper piper the peter peter piper the piper,0.7469737529754639,0.0002377033233642578,19884
23,0023.wav,1,0,4,1.25,4,peter picked piper peppers,the a of picked picked,0.463273286819458,0.00014400482177734375,12520
24,0024.wav,0,0,1,0.16666666666666666,6,peter peter peter peter peter peter,peter peter peter peter the peter,0.47249269485473633,0.00016546249389648438,13408
25,0025.wav,0,1,2,0.42857142857142855,7,piper picked a peck of peter peppers,piper picked picked the peter peppers,0.45763206481933594,0.00017261505126953125,12568
26,0026.wav,3,1,4,1.0,8,pickled peppers peter piper picked a peck of,the a of of peter peter piper a the peppers,0.4830894470214844,0.000164031982421875,13102
27,0027.wav,3,1,1,0.625,8,of peppers of picked a peter piper of,the of of peter picked of a the piper of,0.6259219646453857,0.0002002716064453125,17246
28,0028.wav,1,0,4,1.0,5,pickled peppers peter piper picked,the where's a piper of a,0.4074075222015381,0.0001277923583984375,11024
29,0029.wav,0,0,5,0.7142857142857143,7,peter picked a peck of pickled peppers,the a a of of picked picked,0.3726992607116699,0.0001289844512939453,11096
30,0030.wav,1,4,1,0.6666666666666666,9,where's a peck of pickled peppers peter piper picked,the where's of of peter piper,0.43723249435424805,0.0001354217529296875,12184
31,0031.wav,0,0,4,0.8,5,peter piper picked the peppers,the the of a peppers,0.25655460357666016,0.0004374980926513672,6664
32,0032.wav,1,0,4,1.0,5,pickled peppers picked peter piper,the a where's a peter peter,0.30263757705688477,9.584426879882812e-05,8182
33,0033.wav,0,1,2,0.6,5,a peck of pickled peppers,the picked pickled peppers,0.2513158321380615,9.822845458984375e-05,7518
34,0034.wav,1,0,1,0.4,5,where's the peck peter picked,the where's the picked peter picked,0.1909468173980713,7.796287536621094e-05,6014
35,0035.wav,1,0,1,0.5,4,pickled peppers piper picked,the peter peppers piper picked,0.36584973335266113,0.00012803077697753906,11112
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,the peter picked peppers,0.2055821418762207,7.796287536621094e-05,6218
37,0037.wav,0,2,2,0.5,8,peter piper picked a peck of pickled peppers,peter piper picked picked picked peppers,0.34256482124328613,0.00011992454528808594,9596
38,0038.wav,1,0,4,0.625,8,peter piper picked a peck of pickled peppers,peter a picked a the picked a the peppers,0.35540008544921875,0.00011801719665527344,10160
39,0039.wav,0,0,2,0.2857142857142857,7,peppers pickled peter of the piper peck,peppers picked peter of the piper picked,0.29047369956970215,0.00010538101196289062,9184
40,0040.wav,2,0,2,0.5,8,piper peter picked where's the pickled peppers peter,the picked peter picked where's the picked peppers peter a,0.4267878532409668,0.00014591217041015625,11948
41,0041.wav,1,0,3,0.5714285714285714,7,peck pickled piper of the peter peppers,the picked a picked of the peter peppers,0.3146376609802246,0.00011587142944335938,9810
42,0042.wav,1,3,2,0.5454545454545454,11,a peck of pickled peter picked the peppers of the peck,picked a where's peter picked the peppers of peppers,0.39457225799560547,0.00014019012451171875,11224
43,0043.wav,2,1,3,0.8571428571428571,7,where's the peck of peppers piper pickled,the where's the the a of where's the,0.3606700897216797,0.00011706352233886719,11186
44,0044.wav,0,0,7,0.875,8,piper pickled peppers of the peck peter picked,the where's the of a of a a,0.45645570755004883,0.0001323223114013672,12462
45,0045.wav,1,0,6,1.1666666666666667,6,piper peter picked pickled piper peppers,the a where's the where's where's the,0.39772796630859375,0.00013113021850585938,12346
46,0046.wav,1,2,5,0.7272727272727273,11,peter picked peppers of the pickled peck of peppers of piper,where's of of the a of a of the of,0.463146448135376,0.0001418590545654297,13262
47,0047.wav,1,3,4,0.47058823529411764,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,peter piper peter a peter the of where's the picked picked peppers peter piper picked,0.7305235862731934,0.0003046989440917969,20504
