,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,4,0,1,0.29411764705882354,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled the peter piper peck a the peck of pickled peppers where's the peck of pickled peppers peter piper picked the,5.9046807289123535,0.0021848678588867188,240318
1,0001.wav,6,0,1,1.0,7,peter picked a peck of pickled peppers,pickled the picked the peter picked the of peck of pickled peppers the,3.314105987548828,0.001832723617553711,136368
2,0002.wav,2,0,1,0.5,6,a peck of pickled peppers picked,pickled the peck of pickled peppers picked the,2.5410780906677246,0.0009765625,102348
3,0003.wav,3,0,0,0.75,4,peter piper peter piper,pickled the peter piper peter piper the,1.8903942108154297,0.0005781650543212891,75468
4,0004.wav,2,2,1,0.7142857142857143,7,where's the peck of pickled peppers picked,pickled where's pickled pickled peppers picked the,3.7333486080169678,0.001260995864868164,98778
5,0005.wav,1,0,0,0.25,4,peter piper pickled peppers,peter piper pickled peppers the,1.521385908126831,0.000232696533203125,59298
6,0006.wav,1,0,0,0.5,2,where's peter,where's peter the,0.8406791687011719,0.00018906593322753906,35988
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,piper picked peppers of peter the,1.4890778064727783,0.00023865699768066406,59298
8,0008.wav,1,0,0,0.16666666666666666,6,peter peppers picked piper of peck,peter peppers picked piper of peck the,1.7576532363891602,0.0003521442413330078,66438
9,0009.wav,3,0,2,0.625,8,a peck of pickled peppers peter piper pickled,peck the peck peck of picked peppers peter piper pickled the,2.1498873233795166,0.0006875991821289062,84498
10,0010.wav,1,0,0,1.0,1,picked,the picked,0.9229545593261719,0.0001304149627685547,37878
11,0011.wav,2,0,0,2.0,1,pickled,the pickled the,0.7858436107635498,0.0001327991485595703,32418
12,0012.wav,2,0,0,2.0,1,peppers,the peppers the,1.3547496795654297,0.000316619873046875,55728
13,0013.wav,2,0,0,2.0,1,piper,the piper the,1.2073378562927246,9.036064147949219e-05,50268
14,0014.wav,2,0,0,2.0,1,peter,the peter the,1.1173875331878662,0.00010204315185546875,45018
15,0015.wav,4,0,0,0.6666666666666666,6,where's the peck of pickled peppers,the where's the peck the of the pickled peppers the,2.591377019882202,0.0004961490631103516,82608
16,0016.wav,3,0,0,1.0,3,peter piper picked,the peter piper the picked the,1.4288756847381592,0.00014066696166992188,52158
17,0017.wav,4,0,1,0.625,8,peter piper picked a peck of pickled peppers,the peter of piper picked picked of peck of pickled peppers the,2.831444263458252,0.0008778572082519531,114948
18,0018.wav,3,0,2,0.8333333333333334,6,picked a peck of pickled peppers,the picked the peck of pickled peck where's the,1.3964500427246094,0.00010609626770019531,57618
19,0019.wav,5,0,0,1.6666666666666667,3,peter piper picked,the peter of piper the a picked the,2.5592379570007324,0.000244140625,104028
20,0020.wav,7,0,1,1.1428571428571428,7,peppers picked peter piper where's the peck,the peppers picked the picked piper the a where's the picked the peck the,3.4737162590026855,0.0009515285491943359,141828
21,0021.wav,8,0,1,0.9,10,peter picked a peck piper pickled peppers of pickled peppers,the peter peck picked of peck the piper the of pickled the peppers of the pickled peppers the,5.10498571395874,0.0019176006317138672,200838
22,0022.wav,9,0,1,1.25,8,peter piper piper peter peter peter piper piper,the picked peck piper the of piper the peter picked peter of peter piper the piper the,3.9884400367736816,0.0014247894287109375,150648
23,0023.wav,3,0,1,1.0,4,peter picked piper peppers,the of picked piper of peppers the,2.751497507095337,0.0006275177001953125,97938
24,0024.wav,3,0,4,1.1666666666666667,6,peter peter peter peter peter peter,the peter picked picked peter picked picked pickled the,2.669055700302124,0.0009942054748535156,109488
25,0025.wav,4,0,1,0.7142857142857143,7,piper picked a peck of peter peppers,the the piper picked of peck of peter peppers the the,2.797210454940796,0.0003199577331542969,113058
26,0026.wav,6,0,2,1.0,8,pickled peppers peter piper picked a peck of,the peck pickled of where's peter piper the picked the peck of the the,2.712684392929077,0.0003509521484375,109488
