,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,0,0,0.11764705882352941,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled peter piper picked a the peck of pickled peppers where's the peck of pickled peppers peter piper picked,7.746791839599609,0.0007348060607910156,354068
1,0001.wav,3,0,1,0.5714285714285714,7,peter picked a peck of pickled peppers,pickled a peter picked the of peck of pickled peppers,4.366109371185303,0.00033020973205566406,200618
2,0002.wav,0,1,1,0.3333333333333333,6,a peck of pickled peppers picked,pickled peck pickled peppers picked,3.268237829208374,0.0001964569091796875,150398
3,0003.wav,1,0,0,0.25,4,peter piper peter piper,pickled peter piper peter piper,2.3745555877685547,0.00013256072998046875,110718
4,0004.wav,1,1,1,0.42857142857142855,7,where's the peck of pickled peppers picked,pickled where's the pickled pickled peppers picked,3.137162685394287,0.00019121170043945312,145128
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,1.8674874305725098,0.0001087188720703125,86848
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,1.1561787128448486,7.390975952148438e-05,52438
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,a piper picked peppers of peter,1.8958399295806885,0.00010633468627929688,86848
8,0008.wav,0,0,0,0.0,6,peter peppers picked piper of peck,peter peppers picked piper of peck,2.1263623237609863,0.0001163482666015625,97388
9,0009.wav,0,0,1,0.125,8,a peck of pickled peppers peter piper pickled,a peck of picked peppers peter piper pickled,2.675823450088501,0.00017523765563964844,124048
10,0010.wav,1,0,0,1.0,1,picked,a picked,1.1865434646606445,7.081031799316406e-05,55228
11,0011.wav,1,0,0,1.0,1,pickled,a pickled,1.0402727127075195,6.604194641113281e-05,47168
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,1.7886641025543213,9.846687316894531e-05,81578
13,0013.wav,1,0,0,1.0,1,piper,a piper,1.5744404792785645,8.940696716308594e-05,73518
14,0014.wav,1,0,0,1.0,1,peter,a peter,1.4117381572723389,8.535385131835938e-05,65768
15,0015.wav,2,0,0,0.3333333333333333,6,where's the peck of pickled peppers,a where's the peck of the pickled peppers,2.6358487606048584,0.00015020370483398438,121258
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper the picked,1.6741869449615479,9.107589721679688e-05,76308
17,0017.wav,2,0,1,0.375,8,peter piper picked a peck of pickled peppers,a peter of piper picked of peck of pickled peppers,3.666815996170044,0.0002269744873046875,168998
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a picked the peck of pickled peck where's,1.8382093906402588,0.00010228157043457031,84368
19,0019.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper a picked,3.2777042388916016,0.0002009868621826172,152878
