,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,4,0,1,0.29411764705882354,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled the peter piper peck a the peck of pickled peppers where's the peck of pickled peppers peter piper picked the,5.495821714401245,0.0018961429595947266,240318
1,0001.wav,6,0,1,1.0,7,peter picked a peck of pickled peppers,pickled the picked the peter picked the of peck of pickled peppers the,3.0823135375976562,0.0004525184631347656,136368
2,0002.wav,2,0,1,0.5,6,a peck of pickled peppers picked,pickled the peck of pickled peppers picked the,2.381669759750366,0.00022912025451660156,102348
3,0003.wav,3,0,0,0.75,4,peter piper peter piper,pickled the peter piper peter piper the,1.7331476211547852,0.0005650520324707031,75468
4,0004.wav,2,2,1,0.7142857142857143,7,where's the peck of pickled peppers picked,pickled where's pickled pickled peppers picked the,2.245455741882324,0.00016617774963378906,98778
5,0005.wav,1,0,0,0.25,4,peter piper pickled peppers,peter piper pickled peppers the,1.3594069480895996,8.7738037109375e-05,59298
6,0006.wav,1,0,0,0.5,2,where's peter,where's peter the,0.7939553260803223,5.602836608886719e-05,35988
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,piper picked peppers of peter the,1.3606469631195068,8.7738037109375e-05,59298
8,0008.wav,1,0,0,0.16666666666666666,6,peter peppers picked piper of peck,peter peppers picked piper of peck the,1.5035791397094727,0.00018596649169921875,66438
9,0009.wav,3,0,2,0.625,8,a peck of pickled peppers peter piper pickled,peck the peck peck of picked peppers peter piper pickled the,1.938974142074585,0.00023794174194335938,84498
10,0010.wav,1,0,0,1.0,1,picked,the picked,0.8400630950927734,0.00011348724365234375,37878
11,0011.wav,2,0,0,2.0,1,pickled,the pickled the,0.7212681770324707,6.747245788574219e-05,32418
12,0012.wav,2,0,0,2.0,1,peppers,the peppers the,1.236567497253418,0.00011229515075683594,55728
13,0013.wav,2,0,0,2.0,1,piper,the piper the,1.1535792350769043,9.083747863769531e-05,50268
14,0014.wav,2,0,0,2.0,1,peter,the peter the,1.0033996105194092,9.274482727050781e-05,45018
15,0015.wav,4,0,0,0.6666666666666666,6,where's the peck of pickled peppers,the where's the peck the of the pickled peppers the,1.8466012477874756,0.0005702972412109375,82608
16,0016.wav,3,0,0,1.0,3,peter piper picked,the peter piper the picked the,1.1658415794372559,0.0001704692840576172,52158
17,0017.wav,4,0,1,0.625,8,peter piper picked a peck of pickled peppers,the peter of piper picked picked of peck of pickled peppers the,2.5867810249328613,0.0004620552062988281,114948
18,0018.wav,3,0,2,0.8333333333333334,6,picked a peck of pickled peppers,the picked the peck of pickled peck where's the,1.2839715480804443,0.00019788742065429688,57618
19,0019.wav,5,0,0,1.6666666666666667,3,peter piper picked,the peter of piper the a picked the,2.329986095428467,0.00036597251892089844,104028
20,0020.wav,5,0,2,1.0,7,peppers picked peter piper where's the peck,the peppers picked the picked piper where's the picked the picked the,3.234102725982666,0.0005373954772949219,141828
21,0021.wav,8,0,1,0.9,10,peter picked a peck piper pickled peppers of pickled peppers,the peter peck picked of peck the piper the of pickled the peppers of the pickled peppers the,4.55955696105957,0.0006220340728759766,200838
22,0022.wav,10,0,1,1.375,8,peter piper piper peter peter peter piper piper,the picked peck piper the of piper the peter picked peter of peter of piper the piper the,3.414065361022949,0.0003840923309326172,150648
23,0023.wav,3,0,1,1.0,4,peter picked piper peppers,the of picked piper of peppers the,2.2677161693573,0.0003237724304199219,97938
24,0024.wav,4,0,3,1.1666666666666667,6,peter peter peter peter peter peter,the peter picked picked peter peck peter picked pickled the,2.4904119968414307,0.0003902912139892578,109488
25,0025.wav,5,0,1,0.8571428571428571,7,piper picked a peck of peter peppers,peck the the piper picked of peck of peter peppers the the,2.5140817165374756,0.0002684593200683594,113058
26,0026.wav,6,0,2,1.0,8,pickled peppers peter piper picked a peck of,the peck pickled of where's peter piper the picked the peck of the the,2.5041561126708984,0.00039196014404296875,109488
27,0027.wav,4,0,2,0.75,8,of peppers of picked a peter piper of,the of of where's of picked of peter piper of picked picked,3.0389811992645264,0.0007650852203369141,132798
28,0028.wav,4,0,2,1.2,5,pickled peppers peter piper picked,the pickled where's picked of piper of picked the,1.9027361869812012,0.0003008842468261719,84498
29,0029.wav,3,0,2,0.7142857142857143,7,peter picked a peck of pickled peppers,the a picked picked of peck of pickled peppers the,1.9346082210540771,0.0002961158752441406,86178
30,0030.wav,2,1,1,0.4444444444444444,9,where's a peck of pickled peppers peter piper picked,the where's of peck pickled peppers peter piper picked the,2.068857192993164,0.0003104209899902344,91638
31,0031.wav,1,0,2,0.6,5,peter piper picked the peppers,picked piper picked of peppers the,1.2148809432983398,0.00023436546325683594,54048
32,0032.wav,4,1,1,1.2,5,pickled peppers picked peter piper,the pickled where's a picked piper of the,1.4211437702178955,0.0001125335693359375,61188
33,0033.wav,1,0,1,0.4,5,a peck of pickled peppers,the peck of pickled peppers the,1.4404280185699463,0.000171661376953125,62868
34,0034.wav,2,0,0,0.4,5,where's the peck peter picked,the where's the peck peter picked the,1.0358645915985107,0.00011563301086425781,46698
35,0035.wav,2,0,0,0.5,4,pickled peppers piper picked,the pickled peppers piper picked where's,1.9099977016448975,0.0003383159637451172,86178
36,0036.wav,2,0,0,0.6666666666666666,3,peter picked peppers,the peter picked peppers the,1.0720605850219727,8.606910705566406e-05,48588
