,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,2,1,0.29411764705882354,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper a the peck of pickled peppers where's peck of pickled peppers peter piper peck,1.3414876461029053,0.0008554458618164062,40212
1,0001.wav,3,0,5,1.1428571428571428,7,peter picked a peck of pickled peppers,where's a of a the piper of the peck of,0.6703405380249023,0.00037670135498046875,19546
2,0002.wav,1,1,2,0.6666666666666666,6,a peck of pickled peppers picked,where's peck where's of of picked,0.6474471092224121,0.0003104209899902344,20164
3,0003.wav,0,0,2,0.5,4,peter piper peter piper,a piper a piper,0.507103681564331,0.00016117095947265625,15882
4,0004.wav,0,0,1,0.14285714285714285,7,where's the peck of pickled peppers picked,where's where's peck of pickled peppers picked,0.504575252532959,0.00023818016052246094,16230
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,0.26726412773132324,0.00011301040649414062,8370
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.15424585342407227,6.628036499023438e-05,4616
7,0007.wav,0,0,1,0.2,5,piper picked peppers of peter,a picked peppers of peter,0.35343360900878906,0.00011801719665527344,11794
8,0008.wav,0,1,0,0.16666666666666666,6,peter peppers picked piper of peck,peter peppers picked piper peck,0.41617894172668457,0.00015354156494140625,14078
9,0009.wav,0,1,1,0.25,8,a peck of pickled peppers peter piper pickled,a peck picked peppers peter piper pickled,0.45749616622924805,0.00017976760864257812,13758
10,0010.wav,0,1,0,1.0,1,picked,,0.18352508544921875,5.650520324707031e-05,5480
11,0011.wav,2,0,1,3.0,1,pickled,a a picked,0.17182302474975586,6.747245788574219e-05,5364
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,0.28951382637023926,9.894371032714844e-05,7584
13,0013.wav,1,0,0,1.0,1,piper,a piper,0.24169445037841797,8.7738037109375e-05,6000
14,0014.wav,1,0,0,1.0,1,peter,a peter,0.23032236099243164,7.891654968261719e-05,5794
15,0015.wav,2,1,1,0.6666666666666666,6,where's the peck of pickled peppers,a where's peck of the picked peppers,0.44452977180480957,0.00018644332885742188,12862
16,0016.wav,1,0,0,0.3333333333333333,3,peter piper picked,a peter piper picked,0.22911524772644043,0.00010395050048828125,7222
17,0017.wav,3,1,1,0.625,8,peter piper picked a peck of pickled peppers,a peter piper a of peck of pickled of picked,0.6211292743682861,0.00033092498779296875,19074
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a picked the peck of pickled peck where's,0.29918742179870605,0.00011897087097167969,9638
19,0019.wav,2,0,2,1.3333333333333333,3,peter piper picked,a peter a of a,0.4950854778289795,0.0002484321594238281,13236
20,0020.wav,3,0,3,0.8571428571428571,7,peppers picked peter piper where's the peck,a of picked picked the picked piper where's the a,0.7814762592315674,0.0004146099090576172,23736
21,0021.wav,7,1,4,1.2,10,peter picked a peck piper pickled peppers of pickled peppers,a peter a of peck piper a of the of picked of the of peck picked,1.1539855003356934,0.00039649009704589844,34546
22,0022.wav,2,0,3,0.625,8,peter piper piper peter peter peter piper piper,a the the piper piper peter picked of piper piper,0.7970554828643799,0.00023889541625976562,24708
23,0023.wav,3,0,3,1.5,4,peter picked piper peppers,a the of picked of of picked,0.639406681060791,0.000415802001953125,19566
24,0024.wav,1,0,0,0.16666666666666666,6,peter peter peter peter peter peter,a peter peter peter peter peter peter,0.5731375217437744,0.0004334449768066406,17058
25,0025.wav,1,1,3,0.7142857142857143,7,piper picked a peck of peter peppers,a a picked peck where's the peppers,0.5871748924255371,0.0002987384796142578,16664
26,0026.wav,1,1,2,0.5,8,pickled peppers peter piper picked a peck of,a pickled of picked piper picked peck of,0.6146697998046875,0.0002758502960205078,18442
27,0027.wav,2,0,2,0.5,8,of peppers of picked a peter piper of,a of of peter of picked of peter piper of,0.7229447364807129,0.0003540515899658203,20924
28,0028.wav,0,0,3,0.6,5,pickled peppers peter piper picked,a where's peter piper a,0.4323868751525879,0.00016427040100097656,11992
29,0029.wav,1,0,4,0.7142857142857143,7,peter picked a peck of pickled peppers,a a a of of pickled peck of,0.5881822109222412,0.00035071372985839844,18680
30,0030.wav,1,3,2,0.6666666666666666,9,where's a peck of pickled peppers peter piper picked,a where's peck of picked peter peck,0.5799465179443359,0.00033473968505859375,18096
31,0031.wav,2,1,2,1.0,5,peter piper picked the peppers,a a the piper picked of,0.3956725597381592,9.012222290039062e-05,12770
32,0032.wav,1,1,3,1.0,5,pickled peppers picked peter piper,the a where's a peter,0.3289930820465088,9.489059448242188e-05,9770
33,0033.wav,0,0,0,0.0,5,a peck of pickled peppers,a peck of pickled peppers,0.33548831939697266,9.799003601074219e-05,9514
34,0034.wav,1,0,0,0.2,5,where's the peck peter picked,a where's the peck peter picked,0.246321439743042,7.700920104980469e-05,6872
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,a pickled peppers piper picked,0.4210968017578125,0.000125885009765625,12038
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,a peter picked peppers,0.25668907165527344,7.724761962890625e-05,8408
37,0037.wav,1,1,1,0.375,8,peter piper picked a peck of pickled peppers,a picked piper picked peck of pickled peppers,0.42067384719848633,0.00012159347534179688,14054
38,0038.wav,1,5,1,0.875,8,peter piper picked a peck of pickled peppers,a peter peter picked,0.42139577865600586,0.00011682510375976562,12894
39,0039.wav,1,0,1,0.2857142857142857,7,peppers pickled peter of the piper peck,a picked pickled peter of the piper peck,0.4401867389678955,0.00010752677917480469,14248
40,0040.wav,1,0,1,0.25,8,piper peter picked where's the pickled peppers peter,a peck peter picked where's the pickled peppers peter,0.5132782459259033,0.00014328956604003906,15620
41,0041.wav,1,1,0,0.2857142857142857,7,peck pickled piper of the peter peppers,a peck piper of the peter peppers,0.48872876167297363,0.00011777877807617188,15722
