,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,4,0,0,0.23529411764705882,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled the peter piper picked a the peck of pickled peppers where's the peck of pickled peppers peter piper picked the,5.882315397262573,0.0023660659790039062,240318
1,0001.wav,6,0,1,1.0,7,peter picked a peck of pickled peppers,pickled the picked the peter picked the of peck of pickled peppers the,3.2627601623535156,0.0006401538848876953,136368
2,0002.wav,2,0,1,0.5,6,a peck of pickled peppers picked,pickled the peck of pickled peppers picked the,2.5117030143737793,0.00031447410583496094,102348
3,0003.wav,4,0,0,1.0,4,peter piper peter piper,pickled picked peter piper peter piper picked the,1.8926191329956055,0.0007154941558837891,75468
4,0004.wav,2,0,3,0.7142857142857143,7,where's the peck of pickled peppers picked,pickled the where's the pickled pickled peppers picked the,2.915766477584839,0.0005304813385009766,98778
5,0005.wav,1,0,0,0.25,4,peter piper pickled peppers,peter piper pickled peppers the,1.9698212146759033,0.0003612041473388672,59298
6,0006.wav,2,0,0,1.0,2,where's peter,where's peter picked the,0.8540792465209961,8.0108642578125e-05,35988
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,piper picked peppers of peter the,1.4724147319793701,0.00011324882507324219,59298
8,0008.wav,1,0,0,0.16666666666666666,6,peter peppers picked piper of peck,peter peppers picked piper of peck the,1.6382124423980713,0.0004966259002685547,66438
9,0009.wav,3,0,2,0.625,8,a peck of pickled peppers peter piper pickled,peck the peck peck of picked peppers peter piper pickled the,2.077176332473755,0.00023865699768066406,84498
10,0010.wav,2,0,0,2.0,1,picked,picked the picked,0.8973910808563232,8.273124694824219e-05,37878
11,0011.wav,3,0,0,3.0,1,pickled,a the pickled the,0.7631933689117432,6.794929504394531e-05,32418
12,0012.wav,2,0,0,2.0,1,peppers,the peppers the,1.318312406539917,0.00013303756713867188,55728
13,0013.wav,3,0,0,3.0,1,piper,the piper picked the,1.2500450611114502,0.0002884864807128906,50268
14,0014.wav,3,0,0,3.0,1,peter,the peter picked the,1.0554909706115723,9.441375732421875e-05,45018
15,0015.wav,4,0,0,0.6666666666666666,6,where's the peck of pickled peppers,the where's the peck the of the pickled peppers the,1.95646071434021,0.00020194053649902344,82608
16,0016.wav,3,0,0,1.0,3,peter piper picked,the peter piper the picked the,1.2347962856292725,0.00011014938354492188,52158
17,0017.wav,4,0,1,0.625,8,peter piper picked a peck of pickled peppers,the peter of piper picked picked of peck of pickled peppers the,3.8285677433013916,0.0009276866912841797,114948
18,0018.wav,3,0,2,0.8333333333333334,6,picked a peck of pickled peppers,the picked the peck of pickled peck where's the,1.4085781574249268,0.0002880096435546875,57618
19,0019.wav,7,0,1,2.6666666666666665,3,peter piper picked,the peck the peck of piper the a picked the,2.4656898975372314,0.00025773048400878906,104028
20,0020.wav,9,0,2,1.5714285714285714,7,peppers picked peter piper where's the peck,the peppers picked the picked piper the a peck the where's the picked the picked the,3.442150592803955,0.0014145374298095703,141828
21,0021.wav,8,0,1,0.9,10,peter picked a peck piper pickled peppers of pickled peppers,the peter where's picked of peck the piper the of pickled the peppers of the pickled peppers the,6.169537544250488,0.0007576942443847656,200838
22,0022.wav,12,0,1,1.625,8,peter piper piper peter peter peter piper piper,the picked peck piper the of piper the peter picked peter of peter of piper the of piper picked the,3.6559195518493652,0.0014324188232421875,150648
23,0023.wav,4,0,0,1.0,4,peter picked piper peppers,the peter of picked piper of peppers the,3.4988820552825928,0.0004489421844482422,97938
24,0024.wav,7,0,2,1.5,6,peter peter peter peter peter peter,peck the peter peck peter picked peter peck peter picked pickled picked the,4.16726279258728,0.0005877017974853516,109488
25,0025.wav,6,0,1,1.0,7,piper picked a peck of peter peppers,peck the the piper picked of peck of peter peppers the the the,2.6961939334869385,0.0004630088806152344,113058
26,0026.wav,7,0,2,1.125,8,pickled peppers peter piper picked a peck of,picked the peck pickled of where's peter piper picked picked the peck of picked the,3.0561554431915283,0.0009062290191650391,109488
27,0027.wav,5,0,2,0.875,8,of peppers of picked a peter piper of,the of of where's of picked of peter piper of the picked picked,3.7154061794281006,0.00038313865661621094,132798
28,0028.wav,4,0,1,1.0,5,pickled peppers peter piper picked,the pickled peppers picked of piper of picked the,3.1350395679473877,0.00041961669921875,84498
29,0029.wav,5,1,0,0.8571428571428571,7,peter picked a peck of pickled peppers,picked the a picked picked of peck of pickled peppers the,2.94411301612854,0.00023245811462402344,86178
30,0030.wav,2,1,1,0.4444444444444444,9,where's a peck of pickled peppers peter piper picked,the where's of peck pickled peppers peter piper picked the,3.134643316268921,0.0008716583251953125,91638
31,0031.wav,3,0,2,1.0,5,peter piper picked the peppers,picked picked piper of picked of peppers the,1.8455491065979004,0.00013303756713867188,54048
32,0032.wav,5,0,2,1.4,5,pickled peppers picked peter piper,the pickled peck picked a picked piper of picked the,2.2773079872131348,0.0003247261047363281,61188
33,0033.wav,1,0,1,0.4,5,a peck of pickled peppers,the peck of pickled peppers the,2.387176036834717,0.0003991127014160156,62868
34,0034.wav,2,0,0,0.4,5,where's the peck peter picked,the where's the peck peter picked the,1.1305875778198242,0.000213623046875,46698
35,0035.wav,3,0,0,0.75,4,pickled peppers piper picked,the pickled peppers piper picked where's the,2.0687410831451416,0.00045228004455566406,86178
36,0036.wav,3,0,0,1.0,3,peter picked peppers,the peter picked the peppers the,1.1633670330047607,0.00016951560974121094,48588
37,0037.wav,3,1,0,0.5,8,peter piper picked a peck of pickled peppers,picked the peter piper picked peck of pickled peppers the,2.0022854804992676,0.0003180503845214844,80928
38,0038.wav,3,0,4,0.875,8,peter piper picked a peck of pickled peppers,peck the peter picked a picked picked picked pickled peppers the,2.1446099281311035,0.00031566619873046875,79038
39,0039.wav,1,0,0,0.14285714285714285,7,peppers pickled peter of the piper peck,peppers pickled peter of the piper peck the,1.7442057132720947,0.0002703666687011719,70008
40,0040.wav,4,0,1,0.625,8,piper peter picked where's the pickled peppers peter,picked the peck peter picked where's the pickled peppers peter a the,2.4183568954467773,0.00046539306640625,96888
41,0041.wav,3,0,1,0.5714285714285714,7,peck pickled piper of the peter peppers,picked the peck pickled picked of the peter peppers the,1.8705272674560547,0.0003020763397216797,75468
42,0042.wav,2,0,2,0.36363636363636365,11,a peck of pickled peter picked the peppers of the peck,picked the peck of pickled peter peck the peppers of the peck the,2.3035426139831543,0.0005016326904296875,93318
43,0043.wav,5,0,1,0.8571428571428571,7,where's the peck of peppers piper pickled,picked the where's the of a of peppers piper of pickled the,1.9677929878234863,0.0003452301025390625,79038
44,0044.wav,5,0,3,1.0,8,piper pickled peppers of the peck peter picked,the piper of pickled peck where's of the piper peter of peck the,2.274064779281616,0.0003826618194580078,91638
45,0045.wav,5,0,5,1.6666666666666667,6,piper peter picked pickled piper peppers,the pickled the the where's peck pickled picked peck where's the,2.157465696334839,0.0003528594970703125,89748
46,0046.wav,8,0,4,1.0909090909090908,11,peter picked peppers of the pickled peck of peppers of piper,a the the picked the the where's of the of pickled pickled peck where's of of the of the,2.33064603805542,0.00038886070251464844,96888
47,0047.wav,7,1,3,0.6470588235294118,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,peck the peck the pickled piper picked peck of picked of peppers the where's the peck of picked peppers peter piper picked the,4.110986232757568,0.0007727146148681641,168708
48,0048.wav,5,0,1,0.75,8,peter piper picked a peck of pickled peppers,peck the of peter the piper picked the peck of pickled peppers the,2.3019938468933105,0.0008320808410644531,93318
49,0049.wav,2,0,1,0.3333333333333333,9,where's the peck of pickled peppers peter piper picked,where's the peck of picked of peppers peter piper picked the,1.8493802547454834,0.0003008842468261719,77148
50,0050.wav,4,0,2,1.2,5,pickled peppers pickled peter piper,the pickled of where's pickled picked piper picked the,1.7535152435302734,0.0002810955047607422,73578
51,0051.wav,4,0,3,0.6363636363636364,11,peter piper picked a peck of pickled peppers peter piper pickled,the peck peter piper picked of picked of pickled where's peter piper pickled where's the,2.7376198768615723,0.0005311965942382812,111378
52,0052.wav,4,1,1,0.75,8,peter piper picked a peck of pickled peppers,the peter of piper of picked peck of pickled where's the,1.8388309478759766,0.0003497600555419922,73578
53,0053.wav,2,0,1,0.5,6,where's the peck of pickled peppers,the where's of peck of pickled peppers the,1.5929019451141357,0.00026869773864746094,66438
54,0054.wav,4,0,1,1.25,4,piper peter peppers pickled,the piper of peter of where's pickled the,1.4314839839935303,0.00021576881408691406,59298
55,0055.wav,7,0,1,0.8888888888888888,9,peter piper picked peter piper picked peter piper picked,the peter of piper of picked peter of of of picked peter piper of picked the,1.8056299686431885,0.00030040740966796875,75468
56,0056.wav,2,0,1,0.42857142857142855,7,where's the peck of peter piper peppers,the where's the peck of peter piper where's the,1.513232707977295,0.0002999305725097656,62868
57,0057.wav,2,0,5,0.875,8,peter piper picked a peck of pickled peppers,picked the pickled piper pickled peck the pickled peppers the,3.8591747283935547,0.0005338191986083984,104028
58,0058.wav,4,0,2,0.75,8,the peck of pickled peppers picked peter piper,peck the peck of the pickled of where's peck peter piper the,1.8550307750701904,0.00029397010803222656,77148
59,0059.wav,5,0,1,1.0,6,piper picked peter the pickled peppers,peck the piper of picked peter the pickled picked where's the,2.2388768196105957,0.00038433074951171875,93318
60,0060.wav,4,0,0,0.8,5,peck piper peter pickled picked,peck the peck piper peter of pickled picked the,1.9763174057006836,0.00031113624572753906,66438
61,0061.wav,4,0,0,0.8,5,peck peppers pickled peter piper,peck the peck peppers pickled peter piper picked the,1.837460994720459,0.0007724761962890625,75468
62,0062.wav,6,1,3,0.5882352941176471,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,the peter of piper a picked of picked of pickled peppers where's peck of pickled peppers the picked of piper picked the,6.355202674865723,0.0009987354278564453,189498
63,0063.wav,8,0,2,1.4285714285714286,7,peter piper picked where's the peck of,a the picked of piper picked the a where's where's of peck pickled of the,2.640263557434082,0.000453948974609375,107598
