,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,1,0,0.17647058823529413,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper picked a the peck of pickled peppers where's peck of pickled peppers peter piper picked,3.9301116466522217,0.0009770393371582031,157478
1,0001.wav,2,0,1,0.42857142857142855,7,peter picked a peck of pickled peppers,a a peter picked the peck of pickled peppers,2.211312770843506,0.0002772808074951172,88850
2,0002.wav,0,1,1,0.3333333333333333,6,a peck of pickled peppers picked,a peck picked peppers picked,1.6169304847717285,0.00017642974853515625,66284
3,0003.wav,1,0,0,0.25,4,peter piper peter piper,a peter piper peter piper,1.2298309803009033,0.00012421607971191406,49718
4,0004.wav,0,0,4,0.5714285714285714,7,where's the peck of pickled peppers picked,a a where's pickled pickled peppers picked,1.5721800327301025,0.0008482933044433594,65182
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,0.9423573017120361,9.751319885253906e-05,39496
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.5776617527008057,6.437301635742188e-05,24010
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,a piper picked peppers of peter,0.9427461624145508,0.0001010894775390625,39302
8,0008.wav,0,0,0,0.0,6,peter peppers picked piper of peck,peter peppers picked piper of peck,1.0577178001403809,0.00011467933654785156,43976
9,0009.wav,0,0,1,0.125,8,a peck of pickled peppers peter piper pickled,a peck of picked peppers peter piper pickled,1.3840792179107666,0.00014638900756835938,56228
10,0010.wav,1,0,0,1.0,1,picked,a picked,0.6085615158081055,6.818771362304688e-05,25248
11,0011.wav,1,0,0,1.0,1,pickled,a pickled,0.5216917991638184,7.534027099609375e-05,21514
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,0.8852002620697021,9.322166442871094e-05,36642
13,0013.wav,1,0,0,1.0,1,piper,a piper,0.82924485206604,8.487701416015625e-05,32892
14,0014.wav,1,0,0,1.0,1,peter,a peter,0.7502706050872803,7.772445678710938e-05,29678
15,0015.wav,2,1,0,0.5,6,where's the peck of pickled peppers,a where's peck of the pickled peppers,1.346972942352295,0.00015234947204589844,54484
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper the picked,0.831740140914917,9.036064147949219e-05,34544
17,0017.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked of peck of pickled peppers,1.86956787109375,0.0002994537353515625,75722
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a picked the peck of pickled peck where's,0.9224071502685547,9.632110595703125e-05,38252
19,0019.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper a picked,1.6914262771606445,0.00020194053649902344,68266
20,0020.wav,2,0,1,0.42857142857142855,7,peppers picked peter piper where's the peck,a peppers picked peter piper where's the the picked,2.2914841175079346,0.00038313865661621094,92646
21,0021.wav,3,0,2,0.5,10,peter picked a peck piper pickled peppers of pickled peppers,a peter peck picked of peck piper pickled peppers of pickled peck picked,3.283013105392456,0.0005741119384765625,131850
