,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,4,0,1,0.29411764705882354,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled the peter piper peck a the peck of pickled peppers where's the peck of pickled peppers peter piper picked the,5.831275224685669,0.0026667118072509766,240318
1,0001.wav,5,0,1,0.8571428571428571,7,peter picked a peck of pickled peppers,pickled the picked the peter picked the peck of pickled peppers the,4.302487850189209,0.001262664794921875,136368
2,0002.wav,2,0,1,0.5,6,a peck of pickled peppers picked,pickled the peck of pickled peppers picked the,4.076253175735474,0.0010366439819335938,102348
3,0003.wav,3,0,0,0.75,4,peter piper peter piper,pickled the peter piper peter piper the,1.8903026580810547,0.0007741451263427734,75468
4,0004.wav,2,2,1,0.7142857142857143,7,where's the peck of pickled peppers picked,pickled where's pickled pickled peppers picked the,3.575617790222168,0.0006115436553955078,98778
5,0005.wav,1,0,0,0.25,4,peter piper pickled peppers,peter piper pickled peppers the,1.4192049503326416,0.000202178955078125,59298
6,0006.wav,1,0,0,0.5,2,where's peter,where's peter the,0.8581938743591309,0.0001914501190185547,35988
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,piper picked peppers of peter the,1.4344897270202637,0.0003027915954589844,59298
8,0008.wav,1,0,0,0.16666666666666666,6,peter peppers picked piper of peck,peter peppers picked piper of peck the,1.645054578781128,0.0004730224609375,66438
9,0009.wav,1,0,2,0.375,8,a peck of pickled peppers peter piper pickled,picked peck of picked peppers peter piper pickled the,2.0783021450042725,0.00048232078552246094,84498
10,0010.wav,1,0,0,1.0,1,picked,the picked,0.9056384563446045,0.00011920928955078125,37878
11,0011.wav,2,0,0,2.0,1,pickled,the pickled the,0.852393627166748,9.274482727050781e-05,32418
12,0012.wav,2,0,0,2.0,1,peppers,the peppers the,1.5299460887908936,0.0001468658447265625,55728
13,0013.wav,2,0,0,2.0,1,piper,the piper the,1.2000491619110107,0.0002777576446533203,50268
14,0014.wav,2,0,0,2.0,1,peter,the peter the,1.1283588409423828,0.0001628398895263672,45018
15,0015.wav,3,0,0,0.5,6,where's the peck of pickled peppers,the where's the peck of the pickled peppers the,2.065356492996216,0.0006699562072753906,82608
16,0016.wav,3,0,0,1.0,3,peter piper picked,the peter piper the picked the,1.2775788307189941,0.00019407272338867188,52158
17,0017.wav,3,0,1,0.5,8,peter piper picked a peck of pickled peppers,the peter piper picked picked of peck of pickled peppers the,3.063988447189331,0.0009009838104248047,114948
18,0018.wav,2,0,1,0.5,6,picked a peck of pickled peppers,the picked the peck of pickled peppers the,1.4507861137390137,0.0005447864532470703,57618
19,0019.wav,5,0,0,1.6666666666666667,3,peter piper picked,the peter of piper the a picked the,2.675797700881958,0.0009062290191650391,104028
20,0020.wav,5,0,1,0.8571428571428571,7,peppers picked peter piper where's the peck,the peppers picked the picked piper where's the picked the peck the,3.4107563495635986,0.001018524169921875,141828
21,0021.wav,7,0,1,0.8,10,peter picked a peck piper pickled peppers of pickled peppers,the peter peck picked of peck piper the of pickled the peppers of the pickled peppers the,5.003652811050415,0.0017893314361572266,200838
22,0022.wav,8,0,1,1.125,8,peter piper piper peter peter peter piper piper,the peck piper the of piper the peter picked peter of peter piper the piper the,3.6756091117858887,0.0006864070892333984,150648
23,0023.wav,3,0,1,1.0,4,peter picked piper peppers,the of picked piper of peppers the,2.828681707382202,0.0005080699920654297,97938
