,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,2,0,0.23529411764705882,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper a the peck of pickled peppers where's peck of pickled peppers peter piper picked,1.809678077697754,0.0008261203765869141,60640
1,0001.wav,2,0,2,0.5714285714285714,7,peter picked a peck of pickled peppers,a peter picked the peck of pickled peck where's,1.0996370315551758,0.0004057884216308594,36644
2,0002.wav,1,1,1,0.5,6,a peck of pickled peppers picked,a peck picked of where's picked,0.8459463119506836,0.0005309581756591797,29996
3,0003.wav,1,0,1,0.5,4,peter piper peter piper,a peter piper picked piper,0.5842089653015137,0.00011944770812988281,19572
4,0004.wav,0,0,4,0.5714285714285714,7,where's the peck of pickled peppers picked,a a where's pickled pickled peppers picked,0.7321486473083496,0.00016880035400390625,26282
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,0.38172125816345215,0.00026798248291015625,13066
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,0.21074461936950684,7.796287536621094e-05,6548
7,0007.wav,0,0,1,0.2,5,piper picked peppers of peter,a picked peppers of peter,0.46877002716064453,9.799003601074219e-05,16920
8,0008.wav,0,0,0,0.0,6,peter peppers picked piper of peck,peter peppers picked piper of peck,0.5438778400421143,0.00010800361633300781,20014
9,0009.wav,0,0,1,0.125,8,a peck of pickled peppers peter piper pickled,a peck of picked peppers peter piper pickled,0.7742416858673096,0.0004031658172607422,20946
10,0010.wav,1,0,0,1.0,1,picked,a picked,0.26896071434020996,6.4849853515625e-05,9138
11,0011.wav,2,0,1,3.0,1,pickled,a a picked,0.242431640625,6.413459777832031e-05,8398
12,0012.wav,1,0,1,2.0,1,peppers,a peter,0.39513373374938965,9.083747863769531e-05,13596
13,0013.wav,1,0,0,1.0,1,piper,a piper,0.3429687023162842,0.0002231597900390625,9986
14,0014.wav,1,0,0,1.0,1,peter,a peter,0.32309436798095703,7.748603820800781e-05,9680
15,0015.wav,2,1,1,0.6666666666666666,6,where's the peck of pickled peppers,a where's peck of the picked peppers,0.6053690910339355,0.00012946128845214844,20036
16,0016.wav,1,0,0,0.3333333333333333,3,peter piper picked,a peter piper picked,0.32436251640319824,0.00012111663818359375,11098
17,0017.wav,2,0,2,0.5,8,peter piper picked a peck of pickled peppers,a peter piper picked of peck of pickled of picked,0.9040615558624268,0.00019550323486328125,30786
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a picked the peck of pickled peck where's,0.40831947326660156,9.632110595703125e-05,14436
19,0019.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper a picked,0.7421872615814209,0.00017452239990234375,23866
20,0020.wav,2,0,1,0.42857142857142855,7,peppers picked peter piper where's the peck,a peppers picked peter piper where's the the picked,1.0811829566955566,0.0002486705780029297,36632
21,0021.wav,4,0,3,0.7,10,peter picked a peck piper pickled peppers of pickled peppers,a peter picked of peck piper pickled the of picked of pickled peck picked,1.5581507682800293,0.0004336833953857422,52222
22,0022.wav,2,0,0,0.25,8,peter piper piper peter peter peter piper piper,a peter piper piper the peter peter peter piper piper,1.0428202152252197,0.00025391578674316406,35540
23,0023.wav,3,0,2,1.25,4,peter picked piper peppers,a the of picked piper of picked,0.812061071395874,0.0001533031463623047,27540
24,0024.wav,1,0,4,0.8333333333333334,6,peter peter peter peter peter peter,a peter picked peter picked picked pickled,0.954322099685669,0.0001900196075439453,33462
25,0025.wav,1,0,3,0.5714285714285714,7,piper picked a peck of peter peppers,a a picked of peck the peter peppers,0.8369677066802979,0.0001862049102783203,27798
26,0026.wav,1,1,2,0.5,8,pickled peppers peter piper picked a peck of,a pickled of picked piper picked peck of,0.8416886329650879,0.0001876354217529297,28402
27,0027.wav,3,0,2,0.625,8,of peppers of picked a peter piper of,a of of picked of picked of peter piper of a,0.9747457504272461,0.0002117156982421875,32222
28,0028.wav,1,0,3,0.8,5,pickled peppers peter piper picked,a where's peter piper of peck,0.689434289932251,0.00014853477478027344,23040
29,0029.wav,2,1,1,0.5714285714285714,7,peter picked a peck of pickled peppers,a a peck of peck of pickled peppers,0.8183526992797852,0.0001392364501953125,29342
30,0030.wav,1,1,2,0.4444444444444444,9,where's a peck of pickled peppers peter piper picked,a where's of peck of picked peter piper picked,0.7339544296264648,0.00014519691467285156,25362
31,0031.wav,1,1,2,0.8,5,peter piper picked the peppers,a picked piper picked of,0.5143516063690186,9.250640869140625e-05,18024
32,0032.wav,2,0,3,1.0,5,pickled peppers picked peter piper,a peck the picked a picked piper,0.5309123992919922,0.00010037422180175781,18362
33,0033.wav,0,0,0,0.0,5,a peck of pickled peppers,a peck of pickled peppers,0.4459526538848877,0.00010061264038085938,14436
34,0034.wav,1,0,0,0.2,5,where's the peck peter picked,a where's the peck peter picked,0.3135364055633545,8.225440979003906e-05,9886
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,a pickled peppers piper picked,0.5914006233215332,0.00013136863708496094,19246
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,a peter picked peppers,0.35536742210388184,8.082389831542969e-05,12760
37,0037.wav,1,1,0,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked peck of pickled peppers,0.5911498069763184,0.00012731552124023438,19858
38,0038.wav,3,2,2,0.875,8,peter piper picked a peck of pickled peppers,a peter a peck picked picked a picked peppers,0.6729223728179932,0.00013256072998046875,23558
39,0039.wav,1,0,1,0.2857142857142857,7,peppers pickled peter of the piper peck,a picked pickled peter of the piper peck,0.5385282039642334,0.00011134147644042969,19970
40,0040.wav,1,0,1,0.25,8,piper peter picked where's the pickled peppers peter,a peck peter picked where's the pickled peppers peter,0.7016148567199707,0.00016164779663085938,23608
41,0041.wav,1,1,0,0.2857142857142857,7,peck pickled piper of the peter peppers,a peck piper of the peter peppers,0.6672894954681396,0.00012445449829101562,23728
42,0042.wav,0,1,1,0.18181818181818182,11,a peck of pickled peter picked the peppers of the peck,a peck of pickled peter peck the peppers of peck,0.7216861248016357,0.00014591217041015625,24750
43,0043.wav,3,0,3,0.8571428571428571,7,where's the peck of peppers piper pickled,a where's of a of of where's piper of pickled,0.6592116355895996,0.00012493133544921875,22646
44,0044.wav,2,1,4,0.875,8,piper pickled peppers of the peck peter picked,a of pickled peck where's of piper peter peck,0.871981143951416,0.00014472007751464844,30802
45,0045.wav,1,0,6,1.1666666666666667,6,piper peter picked pickled piper peppers,a where's the where's the of picked,0.7205557823181152,0.0001354217529296875,26336
46,0046.wav,1,2,3,0.5454545454545454,11,peter picked peppers of the pickled peck of peppers of piper,a the of of the pickled peck where's of of,0.9413461685180664,0.00017380714416503906,33562
47,0047.wav,2,2,4,0.47058823529411764,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a the of piper picked piper pickled piper where's the peck of picked peppers peter piper picked,1.2807481288909912,0.0003151893615722656,43110
48,0048.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked the peck of pickled peppers,0.6949131488800049,0.00014519691467285156,23260
49,0049.wav,1,0,0,0.1111111111111111,9,where's the peck of pickled peppers peter piper picked,a where's the peck of pickled peppers peter piper picked,0.5777647495269775,0.0001227855682373047,19784
50,0050.wav,2,0,1,0.6,5,pickled peppers pickled peter piper,a pickled of picked pickled peter piper,0.5003597736358643,0.0001163482666015625,17810
51,0051.wav,1,1,1,0.2727272727272727,11,peter piper picked a peck of pickled peppers peter piper pickled,a peter piper picked picked of pickled peppers peter piper pickled,0.8962850570678711,0.00017523765563964844,31844
52,0052.wav,2,1,5,1.0,8,peter piper picked a peck of pickled peppers,a the of where's picked peck pickled of where's,0.6410653591156006,0.00011491775512695312,23572
53,0053.wav,1,0,1,0.3333333333333333,6,where's the peck of pickled peppers,a where's of peck of pickled peppers,0.5418229103088379,0.00010657310485839844,17900
54,0054.wav,1,0,1,0.5,4,piper peter peppers pickled,a piper peter where's pickled,0.4395425319671631,9.608268737792969e-05,14130
55,0055.wav,1,0,1,0.2222222222222222,9,peter piper picked peter piper picked peter piper picked,a peter piper picked peter of picked peter piper picked,0.6134824752807617,0.00012135505676269531,21744
56,0056.wav,1,1,0,0.2857142857142857,7,where's the peck of peter piper peppers,a where's peck of peter piper peppers,0.49491024017333984,0.00010204315185546875,16678
57,0057.wav,0,1,5,0.75,8,peter piper picked a peck of pickled peppers,a picked piper peck peck picked picked,0.9380645751953125,0.00017333030700683594,33216
58,0058.wav,2,1,2,0.625,8,the peck of pickled peppers picked peter piper,a the peck the of of picked picked piper,0.6299288272857666,0.0001201629638671875,21940
59,0059.wav,2,0,2,0.6666666666666666,6,piper picked peter the pickled peppers,a piper picked peter the peck the picked,0.6910407543182373,0.00014257431030273438,23116
60,0060.wav,2,0,2,0.8,5,peck piper peter pickled picked,a peck piper peter the of peck,0.5491364002227783,0.00010538101196289062,19008
61,0061.wav,1,0,0,0.2,5,peck peppers pickled peter piper,a peck peppers pickled peter piper,0.5430517196655273,0.00011730194091796875,19590
62,0062.wav,3,2,5,0.5882352941176471,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter of piper a of a of pickled peppers where's peck of the where's picked piper a,1.7536134719848633,0.0004324913024902344,61066
63,0063.wav,2,0,4,0.8571428571428571,7,peter piper picked where's the peck of,a picked of piper a where's of peck a,0.8572072982788086,0.0005629062652587891,30156
64,0064.wav,3,1,6,0.8333333333333334,12,pickled peppers pickled peppers peter piper picked a peck of pickled peppers,a where's pickled of of picked of piper a of a of picked peppers,1.3389651775360107,0.0002689361572265625,46890
65,0065.wav,2,0,4,0.75,8,the peck of pickled peppers peter piper picked,a the a of a where's peter of piper a,0.868746280670166,0.00019288063049316406,28934
66,0066.wav,2,0,3,0.625,8,peter piper picked a peck of pickled peppers,a the the piper picked of peck of pickled where's,0.9049270153045654,0.0001583099365234375,31538
67,0067.wav,4,0,2,0.75,8,pickled peter peppers pickled peppers piper of piper,a picked of peter the of of pickled peppers piper of piper,1.1915409564971924,0.0002830028533935547,38674
68,0068.wav,1,0,1,0.4,5,pickled where's peck peck peppers,a pickled where's peck picked peppers,0.6746218204498291,0.0001494884490966797,23416
69,0069.wav,1,0,2,0.3333333333333333,9,picked pickled a pickled peter of peppers peppers piper,a pickled pickled of pickled peter of peppers peppers piper,1.0989348888397217,0.00026988983154296875,37594
70,0070.wav,1,0,0,0.25,4,peck peppers picked piper,a peck peppers picked piper,0.6101336479187012,0.00012183189392089844,20572
71,0071.wav,2,0,0,0.4,5,a peter pickled pickled picked,a of peter of pickled pickled picked,0.6282937526702881,0.00013637542724609375,20500
72,0072.wav,2,0,7,1.0,9,peck peppers picked a picked peter a picked peppers,a of of picked of a the the of pickled where's,1.350625991821289,0.0002624988555908203,47980
73,0073.wav,1,0,1,0.25,8,peck picked peppers peck picked where's of pickled,a peck picked of peck picked where's of pickled,0.980701208114624,0.0001995563507080078,33734
74,0074.wav,1,0,2,0.375,8,a peter where's piper the picked picked peppers,a peter where's piper the pickled picked peck of,0.7428579330444336,0.00014925003051757812,25344
75,0075.wav,1,1,1,0.3333333333333333,9,piper peck of peck pickled picked pickled of peter,a piper of piper pickled picked pickled of peter,0.877906322479248,0.00019884109497070312,29710
76,0076.wav,0,1,3,0.4444444444444444,9,peck of peter peppers pickled peppers of picked peter,a of peter of pickled where's of picked,1.1008965969085693,0.00020194053649902344,38230
77,0077.wav,1,0,0,0.1111111111111111,9,peppers peck of peck peter picked a of peppers,a peppers peck of peck peter picked a of peppers,1.177236795425415,0.00025725364685058594,38370
78,0078.wav,0,0,0,0.0,9,a peck of the pickled peppers peter piper picked,a peck of the pickled peppers peter piper picked,0.8123481273651123,0.00017976760864257812,26514
79,0079.wav,1,0,0,0.16666666666666666,6,piper picked peter of the peck,a piper picked peter of the peck,0.5777676105499268,0.0001373291015625,19684
80,0080.wav,0,0,1,0.125,8,a peter picked peck of picked pickled piper,a picked picked peck of picked pickled piper,0.8042943477630615,0.00017023086547851562,27214
81,0081.wav,1,0,0,0.2,5,where's peck peppers of piper,a where's peck peppers of piper,0.5779809951782227,0.0001304149627685547,18456
82,0082.wav,2,0,1,1.0,3,piper of peppers,a piper of a picked,0.784980058670044,0.00015687942504882812,25566
83,0083.wav,1,0,0,0.3333333333333333,3,peter picked piper,a peter picked piper,0.6193146705627441,0.00011897087097167969,20950
84,0084.wav,0,3,2,0.5555555555555556,9,where's the peck of pickled peppers peter piper picked,pickled of where's peter piper picked,0.4547436237335205,8.749961853027344e-05,16988
85,0085.wav,1,1,3,0.45454545454545453,11,the peck of pickled peppers picked a peck of pickled peppers,peck of pickled peppers picked peck of peck of peck where's,0.730055570602417,0.00011658668518066406,28376
86,0086.wav,3,2,1,0.75,8,peter piper where's the peck of pickled peppers,peter of piper where's peck pickled piper peter piper,0.6906628608703613,0.00014066696166992188,23676
87,0087.wav,0,2,3,0.5555555555555556,9,peter piper peter piper a peck of pickled peppers,peter piper peter piper piper picked where's,0.791010856628418,0.00016570091247558594,27008
88,0088.wav,0,5,1,0.35294117647058826,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,piper picked peck pickled peppers where's peck pickled where's peter piper picked,0.8859045505523682,0.0001659393310546875,33296
89,0089.wav,1,3,3,0.4117647058823529,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter of picked peck pickled picked where's peck of picked peppers peter piper picked,1.0473356246948242,0.00021386146545410156,37178
90,0090.wav,4,0,2,0.35294117647058826,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,a peter piper picked a peck of pickled of picked where's the peck of pickled peck picked peter piper of picked,1.526390790939331,0.00036644935607910156,53208
91,0091.wav,1,1,1,0.75,4,where's the peck of,a where's peck where's,0.3258543014526367,7.414817810058594e-05,9972
92,0092.wav,1,1,0,0.4,5,picked a peck of pickled,a picked peck of pickled,0.4299154281616211,8.106231689453125e-05,14208
93,0093.wav,2,0,1,0.6,5,pickled peppers where's the peck,a pickled of picked where's the peck,0.4515378475189209,9.465217590332031e-05,14708
94,0094.wav,2,0,1,1.0,3,peter picked peppers,a peter picked peck where's,0.3941938877105713,8.463859558105469e-05,14400
95,0095.wav,1,1,0,0.4,5,peter pickled a picked peck,a peter pickled picked peck,0.4802103042602539,0.000102996826171875,15474
96,0096.wav,1,0,1,0.3333333333333333,6,peter picked the peck of peppers,a peter picked the picked of peppers,0.5594727993011475,0.00010395050048828125,19146
