,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,0,0,0.11764705882352941,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled peter piper picked a the peck of pickled peppers where's the peck of pickled peppers peter piper picked,8.08822512626648,0.0020084381103515625,354068
1,0001.wav,3,0,1,0.5714285714285714,7,peter picked a peck of pickled peppers,pickled a peter picked the of peck of pickled peppers,4.577215909957886,0.0005633831024169922,200618
2,0002.wav,0,1,1,0.3333333333333333,6,a peck of pickled peppers picked,pickled peck pickled peppers picked,3.410268545150757,0.000377655029296875,150398
3,0003.wav,1,0,0,0.25,4,peter piper peter piper,pickled peter piper peter piper,2.5107944011688232,0.0001201629638671875,110718
4,0004.wav,1,1,1,0.42857142857142855,7,where's the peck of pickled peppers picked,pickled where's the pickled pickled peppers picked,3.3181207180023193,0.0002460479736328125,145128
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,1.9951648712158203,9.417533874511719e-05,86848
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,1.1743006706237793,6.365776062011719e-05,52438
7,0007.wav,1,0,0,0.2,5,piper picked peppers of peter,a piper picked peppers of peter,1.9493050575256348,0.0003285408020019531,86848
8,0008.wav,0,0,0,0.0,6,peter peppers picked piper of peck,peter peppers picked piper of peck,2.18342924118042,0.00010752677917480469,97388
9,0009.wav,0,0,1,0.125,8,a peck of pickled peppers peter piper pickled,a peck of picked peppers peter piper pickled,2.8082211017608643,0.0001442432403564453,124048
10,0010.wav,1,0,0,1.0,1,picked,a picked,1.2697081565856934,6.580352783203125e-05,55228
11,0011.wav,1,0,0,1.0,1,pickled,a pickled,1.0537688732147217,5.817413330078125e-05,47168
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,1.8385281562805176,0.00016570091247558594,81578
13,0013.wav,1,0,0,1.0,1,piper,a piper,1.6483690738677979,8.130073547363281e-05,73518
14,0014.wav,1,0,0,1.0,1,peter,a peter,1.5002362728118896,7.534027099609375e-05,65768
15,0015.wav,2,0,0,0.3333333333333333,6,where's the peck of pickled peppers,a where's the peck of the pickled peppers,2.741898775100708,0.00013494491577148438,121258
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper the picked,1.7030789852142334,8.511543273925781e-05,76308
17,0017.wav,2,0,1,0.375,8,peter piper picked a peck of pickled peppers,a peter of piper picked of peck of pickled peppers,3.8415544033050537,0.0005099773406982422,168998
18,0018.wav,2,0,2,0.6666666666666666,6,picked a peck of pickled peppers,a picked the peck of pickled peck where's,1.8829216957092285,9.298324584960938e-05,84368
19,0019.wav,3,0,1,1.3333333333333333,3,peter piper picked,a the peck piper a picked,3.488901138305664,0.00018596649169921875,152878
20,0020.wav,3,0,0,0.42857142857142855,7,peppers picked peter piper where's the peck,a peppers picked peter piper the where's the the peck,4.739963054656982,0.001211404800415039,208678
21,0021.wav,5,0,1,0.6,10,peter picked a peck piper pickled peppers of pickled peppers,a peter peck picked of peck piper the of pickled the peppers of pickled peppers,6.7900166511535645,0.0005965232849121094,295788
22,0022.wav,9,0,1,1.25,8,peter piper piper peter peter peter piper piper,a the picked peck piper the of piper the peter peter of peter of piper the piper,5.08426570892334,0.0003616809844970703,221698
23,0023.wav,2,0,0,0.5,4,peter picked piper peppers,a peter of picked piper peppers,3.2547073364257812,0.0001709461212158203,143888
24,0024.wav,2,0,2,0.6666666666666666,6,peter peter peter peter peter peter,a peter peter peter peck peter picked pickled,3.690385580062866,0.00029206275939941406,160938
25,0025.wav,3,0,2,0.7142857142857143,7,piper picked a peck of peter peppers,a a picked picked of peck of peter peppers a,3.780935525894165,0.00022649765014648438,166208
26,0026.wav,3,0,2,0.625,8,pickled peppers peter piper picked a peck of,a pickled of where's peter piper picked the peck of a,3.660301923751831,0.00021600723266601562,160938
27,0027.wav,3,0,2,0.625,8,of peppers of picked a peter piper of,a of of where's of picked of peter piper of a,4.44345498085022,0.0002980232238769531,195348
28,0028.wav,3,0,2,1.0,5,pickled peppers peter piper picked,a pickled peppers picked of piper of peck,2.80383563041687,0.00013709068298339844,124048
29,0029.wav,2,0,2,0.5714285714285714,7,peter picked a peck of pickled peppers,a a picked peck of peck of pickled peppers,2.8610634803771973,0.00041294097900390625,126528
30,0030.wav,1,1,2,0.4444444444444444,9,where's a peck of pickled peppers peter piper picked,a where's of peck pickled peppers peter piper peck,3.073073387145996,0.00015616416931152344,134588
31,0031.wav,2,0,2,0.8,5,peter piper picked the peppers,a picked piper of picked of peppers,1.8119533061981201,8.749961853027344e-05,79098
32,0032.wav,2,0,2,0.8,5,pickled peppers picked peter piper,a pickled peck picked a picked piper,2.043313980102539,9.751319885253906e-05,89638
33,0033.wav,0,0,0,0.0,5,a peck of pickled peppers,a peck of pickled peppers,2.0895090103149414,9.822845458984375e-05,92118
34,0034.wav,1,0,0,0.2,5,where's the peck peter picked,a where's the peck peter picked,1.5545878410339355,7.748603820800781e-05,68248
35,0035.wav,1,0,0,0.25,4,pickled peppers piper picked,a pickled peppers piper picked,2.8203229904174805,0.0001373291015625,126528
36,0036.wav,1,0,0,0.3333333333333333,3,peter picked peppers,a peter picked peppers,1.594062328338623,8.893013000488281e-05,71038
37,0037.wav,1,1,0,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked peck of pickled peppers,2.7151851654052734,0.0001838207244873047,118778
38,0038.wav,2,1,2,0.625,8,peter piper picked a peck of pickled peppers,a peter picked a picked picked picked pickled peppers,2.6603081226348877,0.00022983551025390625,115988
39,0039.wav,1,0,0,0.14285714285714285,7,peppers pickled peter of the piper peck,a peppers pickled peter of the piper peck,2.3183889389038086,0.0004832744598388672,102658
