,Filename,Insertions,Deletions,Substitutions,WER,Word Count,transcription,Viterbi transcription,Decode speed,Backtrace speed,Forward computations
0,0000.wav,2,1,1,0.23529411764705882,17,peter piper picked a peck of pickled peppers where's the peck of pickled peppers peter piper picked,pickled peter piper peck a the peck of pickled peppers where's peck of pickled peppers peter piper picked,7.730915546417236,0.0023500919342041016,354068
1,0001.wav,2,0,1,0.42857142857142855,7,peter picked a peck of pickled peppers,pickled a peter picked the peck of pickled peppers,4.373346328735352,0.0006399154663085938,200618
2,0002.wav,0,1,2,0.5,6,a peck of pickled peppers picked,pickled peck picked peppers picked,3.2871506214141846,0.0003437995910644531,150398
3,0003.wav,1,0,0,0.25,4,peter piper peter piper,pickled peter piper peter piper,2.4190914630889893,0.0005857944488525391,110718
4,0004.wav,1,2,1,0.5714285714285714,7,where's the peck of pickled peppers picked,pickled where's pickled pickled peppers picked,3.108856678009033,0.00019621849060058594,145128
5,0005.wav,0,0,0,0.0,4,peter piper pickled peppers,peter piper pickled peppers,1.852057933807373,0.00011801719665527344,86848
6,0006.wav,0,0,0,0.0,2,where's peter,where's peter,1.127645492553711,0.0001785755157470703,52438
7,0007.wav,0,0,2,0.4,5,piper picked peppers of peter,a peck peppers of peter,1.8548822402954102,0.00010204315185546875,86848
8,0008.wav,0,0,0,0.0,6,peter peppers picked piper of peck,peter peppers picked piper of peck,2.0889534950256348,0.00011801719665527344,97388
9,0009.wav,0,0,1,0.125,8,a peck of pickled peppers peter piper pickled,a peck of picked peppers peter piper pickled,2.691162109375,0.00016641616821289062,124048
10,0010.wav,1,0,0,1.0,1,picked,a picked,1.1908442974090576,0.00018787384033203125,55228
11,0011.wav,1,0,0,1.0,1,pickled,a pickled,1.0099327564239502,5.8650970458984375e-05,47168
12,0012.wav,1,0,0,1.0,1,peppers,a peppers,1.7826988697052002,9.846687316894531e-05,81578
13,0013.wav,1,0,0,1.0,1,piper,a piper,1.6037726402282715,9.274482727050781e-05,73518
14,0014.wav,1,0,0,1.0,1,peter,a peter,1.442922592163086,8.225440979003906e-05,65768
15,0015.wav,2,1,0,0.5,6,where's the peck of pickled peppers,a where's peck of the pickled peppers,2.622649908065796,0.00015282630920410156,121258
16,0016.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper the picked,1.645890235900879,0.0003883838653564453,76308
17,0017.wav,1,0,1,0.25,8,peter piper picked a peck of pickled peppers,a peter piper picked of peck of pickled peppers,3.6753346920013428,0.0002658367156982422,168998
18,0018.wav,1,0,1,0.3333333333333333,6,picked a peck of pickled peppers,a picked the peck of pickled peppers,1.8268353939056396,9.942054748535156e-05,84368
19,0019.wav,2,0,0,0.6666666666666666,3,peter piper picked,a peter piper a picked,3.3338987827301025,0.0002453327178955078,152878
20,0020.wav,3,0,0,0.42857142857142855,7,peppers picked peter piper where's the peck,a peppers picked peter piper the where's the the peck,4.554800271987915,0.0012598037719726562,208678
21,0021.wav,2,0,1,0.3,10,peter picked a peck piper pickled peppers of pickled peppers,a peter peck picked of peck piper pickled peppers of pickled peppers,6.4900877475738525,0.0005586147308349609,295788
22,0022.wav,3,0,1,0.5,8,peter piper piper peter peter peter piper piper,a the peck piper piper the peter peter peter piper piper,4.811838865280151,0.00040078163146972656,221698
23,0023.wav,2,0,0,0.5,4,peter picked piper peppers,a peter of picked piper peppers,3.118861436843872,0.00020074844360351562,143888
24,0024.wav,1,0,3,0.6666666666666666,6,peter peter peter peter peter peter,a peter peter peter picked picked picked,3.493229389190674,0.0007383823394775391,160938
25,0025.wav,2,0,2,0.5714285714285714,7,piper picked a peck of peter peppers,a a picked of peck of peter peppers a,3.5913398265838623,0.00028133392333984375,166208
26,0026.wav,3,1,1,0.625,8,pickled peppers peter piper picked a peck of,a pickled of where's peter piper picked peck of a,3.483920097351074,0.00023674964904785156,160938
27,0027.wav,3,0,2,0.625,8,of peppers of picked a peter piper of,a of of where's of picked of peter piper of a,4.244187831878662,0.0003254413604736328,195348
28,0028.wav,2,0,2,0.8,5,pickled peppers peter piper picked,a pickled where's peter piper of peck,2.694990873336792,0.00014495849609375,124048
29,0029.wav,2,1,1,0.5714285714285714,7,peter picked a peck of pickled peppers,a a peck of peck of pickled peppers,2.738893985748291,0.00016021728515625,126528
30,0030.wav,1,3,1,0.5555555555555556,9,where's a peck of pickled peppers peter piper picked,a where's peck peppers peter piper peck,2.909679889678955,0.0001747608184814453,134588
